datetime,total
06.02.2005 10:00:00,271397
06.02.2005 11:00:00,277580
06.02.2005 12:00:00,269108
06.02.2005 13:00:00,260064
06.02.2005 14:00:00,247062
06.02.2005 15:00:00,239711
06.02.2005 16:00:00,235575
06.02.2005 17:00:00,242591
06.02.2005 18:00:00,262569
06.02.2005 19:00:00,277689
06.02.2005 20:00:00,288458
06.02.2005 21:00:00,292348
06.02.2005 22:00:00,268199
06.02.2005 23:00:00,229762
07.02.2005 00:00:00,179260
07.02.2005 01:00:00,140187
07.02.2005 02:00:00,123374
07.02.2005 03:00:00,116525
07.02.2005 04:00:00,116628
07.02.2005 05:00:00,133454
07.02.2005 06:00:00,190108
07.02.2005 07:00:00,250069
07.02.2005 08:00:00,246824
07.02.2005 09:00:00,242559
07.02.2005 10:00:00,235600
07.02.2005 11:00:00,230518
07.02.2005 12:00:00,225511
07.02.2005 13:00:00,222136
07.02.2005 14:00:00,218280
07.02.2005 15:00:00,213859
07.02.2005 16:00:00,212285
07.02.2005 17:00:00,216163
07.02.2005 18:00:00,223190
07.02.2005 19:00:00,233335
07.02.2005 20:00:00,260127
07.02.2005 21:00:00,258670
07.02.2005 22:00:00,259045
07.02.2005 23:00:00,223464
08.02.2005 00:00:00,174200
08.02.2005 01:00:00,137219
08.02.2005 02:00:00,119975
08.02.2005 03:00:00,114344
08.02.2005 04:00:00,114951
08.02.2005 05:00:00,130414
08.02.2005 06:00:00,186173
08.02.2005 07:00:00,245250
08.02.2005 08:00:00,243975
08.02.2005 09:00:00,238883
08.02.2005 10:00:00,233647
08.02.2005 11:00:00,226954
08.02.2005 12:00:00,221966
08.02.2005 13:00:00,220899
08.02.2005 14:00:00,216775
08.02.2005 15:00:00,212354
08.02.2005 16:00:00,211590
08.02.2005 17:00:00,215745
08.02.2005 18:00:00,223918
08.02.2005 19:00:00,237012
08.02.2005 20:00:00,266286
08.02.2005 21:00:00,262114
08.02.2005 22:00:00,260747
08.02.2005 23:00:00,226857
09.02.2005 00:00:00,174106
09.02.2005 01:00:00,136423
09.02.2005 02:00:00,120095
09.02.2005 03:00:00,114368
09.02.2005 04:00:00,115063
09.02.2005 05:00:00,127730
09.02.2005 06:00:00,182772
09.02.2005 07:00:00,246777
09.02.2005 08:00:00,247354
09.02.2005 09:00:00,240945
09.02.2005 10:00:00,233746
09.02.2005 11:00:00,226810
09.02.2005 12:00:00,222243
09.02.2005 13:00:00,219771
09.02.2005 14:00:00,215951
09.02.2005 15:00:00,212368
09.02.2005 16:00:00,210798
09.02.2005 17:00:00,214886
09.02.2005 18:00:00,223474
09.02.2005 19:00:00,234795
09.02.2005 20:00:00,265270
09.02.2005 21:00:00,261650
09.02.2005 22:00:00,259190
09.02.2005 23:00:00,224602
10.02.2005 00:00:00,178479
10.02.2005 01:00:00,139030
10.02.2005 02:00:00,122635
10.02.2005 03:00:00,115148
10.02.2005 04:00:00,115495
10.02.2005 05:00:00,130866
10.02.2005 06:00:00,186795
10.02.2005 07:00:00,244757
10.02.2005 08:00:00,247570
10.02.2005 09:00:00,240582
10.02.2005 10:00:00,234102
10.02.2005 11:00:00,228234
10.02.2005 12:00:00,222324
10.02.2005 13:00:00,221711
10.02.2005 14:00:00,217653
10.02.2005 15:00:00,213957
10.02.2005 16:00:00,213031
10.02.2005 17:00:00,214035
10.02.2005 18:00:00,224715
10.02.2005 19:00:00,235597
10.02.2005 20:00:00,263903
10.02.2005 21:00:00,259090
10.02.2005 22:00:00,259208
10.02.2005 23:00:00,230928
11.02.2005 00:00:00,172029
11.02.2005 01:00:00,135087
11.02.2005 02:00:00,119471
11.02.2005 03:00:00,115080
11.02.2005 04:00:00,113991
11.02.2005 05:00:00,131899
11.02.2005 06:00:00,183650
11.02.2005 07:00:00,247551
11.02.2005 08:00:00,248144
11.02.2005 09:00:00,244083
11.02.2005 10:00:00,237126
11.02.2005 11:00:00,230001
11.02.2005 12:00:00,226289
11.02.2005 13:00:00,222972
11.02.2005 14:00:00,218681
11.02.2005 15:00:00,216507
11.02.2005 16:00:00,214365
11.02.2005 17:00:00,219467
11.02.2005 18:00:00,228460
11.02.2005 19:00:00,237681
11.02.2005 20:00:00,247365
11.02.2005 21:00:00,250663
11.02.2005 22:00:00,247993
11.02.2005 23:00:00,219527
12.02.2005 00:00:00,174972
12.02.2005 01:00:00,143856
12.02.2005 02:00:00,124728
12.02.2005 03:00:00,117482
12.02.2005 04:00:00,115668
12.02.2005 05:00:00,121907
12.02.2005 06:00:00,140575
12.02.2005 07:00:00,166641
12.02.2005 08:00:00,212468
12.02.2005 09:00:00,250467
12.02.2005 10:00:00,267804
12.02.2005 11:00:00,267670
12.02.2005 12:00:00,260640
12.02.2005 13:00:00,255278
12.02.2005 14:00:00,246770
12.02.2005 15:00:00,238357
12.02.2005 16:00:00,235724
12.02.2005 17:00:00,234146
12.02.2005 18:00:00,238598
12.02.2005 19:00:00,241891
12.02.2005 20:00:00,245042
12.02.2005 21:00:00,245907
12.02.2005 22:00:00,242260
12.02.2005 23:00:00,218236
13.02.2005 00:00:00,181820
13.02.2005 01:00:00,144525
13.02.2005 02:00:00,127600
13.02.2005 03:00:00,117873
13.02.2005 04:00:00,115301
13.02.2005 05:00:00,118199
13.02.2005 06:00:00,130555
13.02.2005 07:00:00,151270
13.02.2005 08:00:00,197840
13.02.2005 09:00:00,244099
13.02.2005 10:00:00,271741
13.02.2005 11:00:00,276572
13.02.2005 12:00:00,272455
13.02.2005 13:00:00,260215
13.02.2005 14:00:00,251143
13.02.2005 15:00:00,245095
13.02.2005 16:00:00,240872
13.02.2005 17:00:00,245366
13.02.2005 18:00:00,271561
13.02.2005 19:00:00,279022
13.02.2005 20:00:00,289950
13.02.2005 21:00:00,295218
13.02.2005 22:00:00,274912
13.02.2005 23:00:00,235063
14.02.2005 00:00:00,173729
14.02.2005 01:00:00,142417
14.02.2005 02:00:00,122478
14.02.2005 03:00:00,116007
14.02.2005 04:00:00,117257
14.02.2005 05:00:00,133886
14.02.2005 06:00:00,189941
14.02.2005 07:00:00,246016
14.02.2005 08:00:00,246842
14.02.2005 09:00:00,244288
14.02.2005 10:00:00,238549
14.02.2005 11:00:00,234003
14.02.2005 12:00:00,230006
14.02.2005 13:00:00,227036
14.02.2005 14:00:00,221843
14.02.2005 15:00:00,216222
14.02.2005 16:00:00,214725
14.02.2005 17:00:00,214912
14.02.2005 18:00:00,222279
14.02.2005 19:00:00,228608
14.02.2005 20:00:00,251912
14.02.2005 21:00:00,260485
14.02.2005 22:00:00,255151
14.02.2005 23:00:00,220192
15.02.2005 00:00:00,171263
15.02.2005 01:00:00,135660
15.02.2005 02:00:00,120189
15.02.2005 03:00:00,115174
15.02.2005 04:00:00,117899
15.02.2005 05:00:00,135595
15.02.2005 06:00:00,187378
15.02.2005 07:00:00,239574
15.02.2005 08:00:00,240616
15.02.2005 09:00:00,234910
15.02.2005 10:00:00,233212
15.02.2005 11:00:00,227432
15.02.2005 12:00:00,223536
15.02.2005 13:00:00,219979
15.02.2005 14:00:00,215297
15.02.2005 15:00:00,211834
15.02.2005 16:00:00,209325
15.02.2005 17:00:00,212107
15.02.2005 18:00:00,219149
15.02.2005 19:00:00,233136
15.02.2005 20:00:00,265408
15.02.2005 21:00:00,266761
15.02.2005 22:00:00,260154
15.02.2005 23:00:00,223595
16.02.2005 00:00:00,170064
16.02.2005 01:00:00,135763
16.02.2005 02:00:00,120120
16.02.2005 03:00:00,115583
16.02.2005 04:00:00,117355
16.02.2005 05:00:00,133647
16.02.2005 06:00:00,185643
16.02.2005 07:00:00,243125
16.02.2005 08:00:00,245434
16.02.2005 09:00:00,238675
16.02.2005 10:00:00,231234
16.02.2005 11:00:00,225197
16.02.2005 12:00:00,220931
16.02.2005 13:00:00,216995
16.02.2005 14:00:00,213732
16.02.2005 15:00:00,210801
16.02.2005 16:00:00,208462
16.02.2005 17:00:00,211730
16.02.2005 18:00:00,220899
16.02.2005 19:00:00,232926
16.02.2005 20:00:00,262853
16.02.2005 21:00:00,266585
16.02.2005 22:00:00,258331
16.02.2005 23:00:00,223498
17.02.2005 00:00:00,170323
17.02.2005 01:00:00,136025
17.02.2005 02:00:00,120014
17.02.2005 03:00:00,115497
17.02.2005 04:00:00,116482
17.02.2005 05:00:00,130111
17.02.2005 06:00:00,182808
17.02.2005 07:00:00,246988
17.02.2005 08:00:00,245122
17.02.2005 09:00:00,240602
17.02.2005 10:00:00,232790
17.02.2005 11:00:00,225367
17.02.2005 12:00:00,222420
17.02.2005 13:00:00,218754
17.02.2005 14:00:00,215295
17.02.2005 15:00:00,211908
17.02.2005 16:00:00,209030
17.02.2005 17:00:00,212645
17.02.2005 18:00:00,219417
17.02.2005 19:00:00,235306
17.02.2005 20:00:00,264048
17.02.2005 21:00:00,262632
17.02.2005 22:00:00,253937
17.02.2005 23:00:00,226397
18.02.2005 00:00:00,176292
18.02.2005 01:00:00,136787
18.02.2005 02:00:00,121137
18.02.2005 03:00:00,116859
18.02.2005 04:00:00,116309
18.02.2005 05:00:00,132184
18.02.2005 06:00:00,185608
18.02.2005 07:00:00,240999
18.02.2005 08:00:00,246172
18.02.2005 09:00:00,239890
18.02.2005 10:00:00,234201
18.02.2005 11:00:00,227920
18.02.2005 12:00:00,224784
18.02.2005 13:00:00,222352
18.02.2005 14:00:00,217702
18.02.2005 15:00:00,214075
18.02.2005 16:00:00,212669
18.02.2005 17:00:00,215991
18.02.2005 18:00:00,222706
18.02.2005 19:00:00,233088
18.02.2005 20:00:00,243993
18.02.2005 21:00:00,244052
18.02.2005 22:00:00,241232
18.02.2005 23:00:00,218861
19.02.2005 00:00:00,176795
19.02.2005 01:00:00,142931
19.02.2005 02:00:00,123911
19.02.2005 03:00:00,116329
19.02.2005 04:00:00,114573
19.02.2005 05:00:00,120482
19.02.2005 06:00:00,139106
19.02.2005 07:00:00,167113
19.02.2005 08:00:00,220642
19.02.2005 09:00:00,257148
19.02.2005 10:00:00,273452
19.02.2005 11:00:00,269451
19.02.2005 12:00:00,258952
19.02.2005 13:00:00,252132
19.02.2005 14:00:00,242042
19.02.2005 15:00:00,232169
19.02.2005 16:00:00,227290
19.02.2005 17:00:00,232193
19.02.2005 18:00:00,233462
19.02.2005 19:00:00,239998
19.02.2005 20:00:00,246049
19.02.2005 21:00:00,242599
19.02.2005 22:00:00,239433
19.02.2005 23:00:00,213534
20.02.2005 00:00:00,177799
20.02.2005 01:00:00,144630
20.02.2005 02:00:00,126866
20.02.2005 03:00:00,118289
20.02.2005 04:00:00,115385
20.02.2005 05:00:00,118837
20.02.2005 06:00:00,131385
20.02.2005 07:00:00,152407
20.02.2005 08:00:00,197487
20.02.2005 09:00:00,241099
20.02.2005 10:00:00,265294
20.02.2005 11:00:00,271950
20.02.2005 12:00:00,264782
20.02.2005 13:00:00,253999
20.02.2005 14:00:00,244205
20.02.2005 15:00:00,236276
20.02.2005 16:00:00,236972
20.02.2005 17:00:00,241236
20.02.2005 18:00:00,259007
20.02.2005 19:00:00,272542
20.02.2005 20:00:00,284031
20.02.2005 21:00:00,287992
20.02.2005 22:00:00,271185
20.02.2005 23:00:00,222872
21.02.2005 00:00:00,181126
21.02.2005 01:00:00,138342
21.02.2005 02:00:00,122558
21.02.2005 03:00:00,116483
21.02.2005 04:00:00,117632
21.02.2005 05:00:00,136008
21.02.2005 06:00:00,193184
21.02.2005 07:00:00,254763
21.02.2005 08:00:00,252412
21.02.2005 09:00:00,245863
21.02.2005 10:00:00,238379
21.02.2005 11:00:00,231581
21.02.2005 12:00:00,226343
21.02.2005 13:00:00,225059
21.02.2005 14:00:00,217421
21.02.2005 15:00:00,213899
21.02.2005 16:00:00,212071
21.02.2005 17:00:00,212911
21.02.2005 18:00:00,220613
21.02.2005 19:00:00,231621
21.02.2005 20:00:00,256919
21.02.2005 21:00:00,267168
21.02.2005 22:00:00,255788
21.02.2005 23:00:00,226073
22.02.2005 00:00:00,169759
22.02.2005 01:00:00,135663
22.02.2005 02:00:00,119888
22.02.2005 03:00:00,114097
22.02.2005 04:00:00,115774
22.02.2005 05:00:00,131566
22.02.2005 06:00:00,184671
22.02.2005 07:00:00,251815
22.02.2005 08:00:00,248990
22.02.2005 09:00:00,240334
22.02.2005 10:00:00,232896
22.02.2005 11:00:00,223701
22.02.2005 12:00:00,220387
22.02.2005 13:00:00,217064
22.02.2005 14:00:00,212721
22.02.2005 15:00:00,211128
22.02.2005 16:00:00,208951
22.02.2005 17:00:00,212074
22.02.2005 18:00:00,217347
22.02.2005 19:00:00,221464
22.02.2005 20:00:00,242874
22.02.2005 21:00:00,244718
22.02.2005 22:00:00,237562
22.02.2005 23:00:00,217318
23.02.2005 00:00:00,173079
23.02.2005 01:00:00,141531
23.02.2005 02:00:00,123959
23.02.2005 03:00:00,117348
23.02.2005 04:00:00,115965
23.02.2005 05:00:00,120141
23.02.2005 06:00:00,133949
23.02.2005 07:00:00,163054
23.02.2005 08:00:00,210988
23.02.2005 09:00:00,257602
23.02.2005 10:00:00,276218
23.02.2005 11:00:00,276230
23.02.2005 12:00:00,265530
23.02.2005 13:00:00,252116
23.02.2005 14:00:00,240497
23.02.2005 15:00:00,229567
23.02.2005 16:00:00,227203
23.02.2005 17:00:00,225549
23.02.2005 18:00:00,229843
23.02.2005 19:00:00,238228
23.02.2005 20:00:00,245050
23.02.2005 21:00:00,251216
23.02.2005 22:00:00,244481
23.02.2005 23:00:00,218596
24.02.2005 00:00:00,177280
24.02.2005 01:00:00,138451
24.02.2005 02:00:00,122205
24.02.2005 03:00:00,116995
24.02.2005 04:00:00,115342
24.02.2005 05:00:00,133513
24.02.2005 06:00:00,187478
24.02.2005 07:00:00,250293
24.02.2005 08:00:00,249305
24.02.2005 09:00:00,243575
24.02.2005 10:00:00,235875
24.02.2005 11:00:00,227955
24.02.2005 12:00:00,224478
24.02.2005 13:00:00,219687
24.02.2005 14:00:00,214908
24.02.2005 15:00:00,212412
24.02.2005 16:00:00,208988
24.02.2005 17:00:00,212040
24.02.2005 18:00:00,220986
24.02.2005 19:00:00,233591
24.02.2005 20:00:00,261949
24.02.2005 21:00:00,261186
24.02.2005 22:00:00,243113
24.02.2005 23:00:00,223149
25.02.2005 00:00:00,166714
25.02.2005 01:00:00,135287
25.02.2005 02:00:00,119332
25.02.2005 03:00:00,115770
25.02.2005 04:00:00,115074
25.02.2005 05:00:00,131154
25.02.2005 06:00:00,186064
25.02.2005 07:00:00,249887
25.02.2005 08:00:00,250862
25.02.2005 09:00:00,243300
25.02.2005 10:00:00,235379
25.02.2005 11:00:00,228055
25.02.2005 12:00:00,223604
25.02.2005 13:00:00,220727
25.02.2005 14:00:00,216458
25.02.2005 15:00:00,213687
25.02.2005 16:00:00,211176
25.02.2005 17:00:00,214498
25.02.2005 18:00:00,222330
25.02.2005 19:00:00,234206
25.02.2005 20:00:00,243702
25.02.2005 21:00:00,246219
25.02.2005 22:00:00,235510
25.02.2005 23:00:00,221348
26.02.2005 00:00:00,172789
26.02.2005 01:00:00,140288
26.02.2005 02:00:00,124336
26.02.2005 03:00:00,117087
26.02.2005 04:00:00,116055
26.02.2005 05:00:00,120377
26.02.2005 06:00:00,139176
26.02.2005 07:00:00,178084
26.02.2005 08:00:00,226056
26.02.2005 09:00:00,259732
26.02.2005 10:00:00,270477
26.02.2005 11:00:00,267186
26.02.2005 12:00:00,257158
26.02.2005 13:00:00,254345
26.02.2005 14:00:00,243030
26.02.2005 15:00:00,234106
26.02.2005 16:00:00,231023
26.02.2005 17:00:00,230262
26.02.2005 18:00:00,235493
26.02.2005 19:00:00,241122
26.02.2005 20:00:00,246833
26.02.2005 21:00:00,239805
26.02.2005 22:00:00,234884
26.02.2005 23:00:00,214795
27.02.2005 00:00:00,176253
27.02.2005 01:00:00,142920
27.02.2005 02:00:00,126688
27.02.2005 03:00:00,118101
27.02.2005 04:00:00,114587
27.02.2005 05:00:00,117317
27.02.2005 06:00:00,130795
27.02.2005 07:00:00,153885
27.02.2005 08:00:00,208083
27.02.2005 09:00:00,249206
27.02.2005 10:00:00,270997
27.02.2005 11:00:00,271851
27.02.2005 12:00:00,264165
27.02.2005 13:00:00,255167
27.02.2005 14:00:00,243721
27.02.2005 15:00:00,236245
27.02.2005 16:00:00,235752
27.02.2005 17:00:00,239787
27.02.2005 18:00:00,265563
27.02.2005 19:00:00,279851
27.02.2005 20:00:00,285284
27.02.2005 21:00:00,292908
27.02.2005 22:00:00,271039
27.02.2005 23:00:00,223961
28.02.2005 00:00:00,174383
28.02.2005 01:00:00,137170
28.02.2005 02:00:00,120205
28.02.2005 03:00:00,115165
28.02.2005 04:00:00,115346
28.02.2005 05:00:00,133669
28.02.2005 06:00:00,192953
28.02.2005 07:00:00,256792
28.02.2005 08:00:00,252895
28.02.2005 09:00:00,243897
28.02.2005 10:00:00,237537
28.02.2005 11:00:00,230656
28.02.2005 12:00:00,225592
28.02.2005 13:00:00,221539
28.02.2005 14:00:00,217355
28.02.2005 15:00:00,212949
28.02.2005 16:00:00,208709
28.02.2005 17:00:00,210016
28.02.2005 18:00:00,217261
28.02.2005 19:00:00,228059
28.02.2005 20:00:00,251949
28.02.2005 21:00:00,261414
28.02.2005 22:00:00,249005
28.02.2005 23:00:00,220788
01.03.2005 00:00:00,168251
01.03.2005 01:00:00,133663
01.03.2005 02:00:00,119889
01.03.2005 03:00:00,115139
01.03.2005 04:00:00,115820
01.03.2005 05:00:00,131265
01.03.2005 06:00:00,186485
01.03.2005 07:00:00,256234
01.03.2005 08:00:00,250845
01.03.2005 09:00:00,240870
01.03.2005 10:00:00,230582
01.03.2005 11:00:00,223831
01.03.2005 12:00:00,220972
01.03.2005 13:00:00,218348
01.03.2005 14:00:00,214754
01.03.2005 15:00:00,210720
01.03.2005 16:00:00,209366
01.03.2005 17:00:00,210057
01.03.2005 18:00:00,218221
01.03.2005 19:00:00,230050
01.03.2005 20:00:00,259140
01.03.2005 21:00:00,269144
01.03.2005 22:00:00,256573
01.03.2005 23:00:00,225947
02.03.2005 00:00:00,169415
02.03.2005 01:00:00,135770
02.03.2005 02:00:00,119725
02.03.2005 03:00:00,115834
02.03.2005 04:00:00,116993
02.03.2005 05:00:00,132428
02.03.2005 06:00:00,190261
02.03.2005 07:00:00,256346
02.03.2005 08:00:00,255077
02.03.2005 09:00:00,247327
02.03.2005 10:00:00,234514
02.03.2005 11:00:00,226900
02.03.2005 12:00:00,221615
02.03.2005 13:00:00,217872
02.03.2005 14:00:00,212973
02.03.2005 15:00:00,210508
02.03.2005 16:00:00,209071
02.03.2005 17:00:00,212259
02.03.2005 18:00:00,221263
02.03.2005 19:00:00,234584
02.03.2005 20:00:00,264701
02.03.2005 21:00:00,269088
02.03.2005 22:00:00,254139
02.03.2005 23:00:00,225391
03.03.2005 00:00:00,171746
03.03.2005 01:00:00,133875
03.03.2005 02:00:00,118961
03.03.2005 03:00:00,114516
03.03.2005 04:00:00,116137
03.03.2005 05:00:00,132228
03.03.2005 06:00:00,192978
03.03.2005 07:00:00,254616
03.03.2005 08:00:00,256485
03.03.2005 09:00:00,245167
03.03.2005 10:00:00,233411
03.03.2005 11:00:00,224221
03.03.2005 12:00:00,222082
03.03.2005 13:00:00,217022
03.03.2005 14:00:00,211611
03.03.2005 15:00:00,209442
03.03.2005 16:00:00,209604
03.03.2005 17:00:00,210933
03.03.2005 18:00:00,218275
03.03.2005 19:00:00,232178
03.03.2005 20:00:00,264054
03.03.2005 21:00:00,264182
03.03.2005 22:00:00,253070
03.03.2005 23:00:00,221324
04.03.2005 00:00:00,169360
04.03.2005 01:00:00,131401
04.03.2005 02:00:00,117007
04.03.2005 03:00:00,115055
04.03.2005 04:00:00,115535
04.03.2005 05:00:00,132777
04.03.2005 06:00:00,190236
04.03.2005 07:00:00,259509
04.03.2005 08:00:00,257508
04.03.2005 09:00:00,245197
04.03.2005 10:00:00,234153
04.03.2005 11:00:00,224831
04.03.2005 12:00:00,220167
04.03.2005 13:00:00,215566
04.03.2005 14:00:00,212311
04.03.2005 15:00:00,210185
04.03.2005 16:00:00,210463
04.03.2005 17:00:00,210691
04.03.2005 18:00:00,217962
04.03.2005 19:00:00,230661
04.03.2005 20:00:00,260008
04.03.2005 21:00:00,260215
04.03.2005 22:00:00,252426
04.03.2005 23:00:00,227877
05.03.2005 00:00:00,172493
05.03.2005 01:00:00,136802
05.03.2005 02:00:00,121625
05.03.2005 03:00:00,115737
05.03.2005 04:00:00,115989
05.03.2005 05:00:00,131990
05.03.2005 06:00:00,188652
05.03.2005 07:00:00,250461
05.03.2005 08:00:00,255009
05.03.2005 09:00:00,246272
05.03.2005 10:00:00,238925
05.03.2005 11:00:00,231825
05.03.2005 12:00:00,226266
05.03.2005 13:00:00,222984
05.03.2005 14:00:00,218693
05.03.2005 15:00:00,216223
05.03.2005 16:00:00,215166
05.03.2005 17:00:00,219625
05.03.2005 18:00:00,223180
05.03.2005 19:00:00,233719
05.03.2005 20:00:00,242108
05.03.2005 21:00:00,239372
05.03.2005 22:00:00,236858
05.03.2005 23:00:00,212627
06.03.2005 00:00:00,172972
06.03.2005 01:00:00,143721
06.03.2005 02:00:00,127007
06.03.2005 03:00:00,120691
06.03.2005 04:00:00,118140
06.03.2005 05:00:00,122552
06.03.2005 06:00:00,139302
06.03.2005 07:00:00,168403
06.03.2005 08:00:00,221681
06.03.2005 09:00:00,260163
06.03.2005 10:00:00,271086
06.03.2005 11:00:00,269119
06.03.2005 12:00:00,257008
06.03.2005 13:00:00,249513
06.03.2005 14:00:00,238860
06.03.2005 15:00:00,227956
06.03.2005 16:00:00,226177
06.03.2005 17:00:00,226059
06.03.2005 18:00:00,230027
06.03.2005 19:00:00,232306
06.03.2005 20:00:00,237489
06.03.2005 21:00:00,238345
06.03.2005 22:00:00,236138
06.03.2005 23:00:00,212788
07.03.2005 00:00:00,176001
07.03.2005 01:00:00,144666
07.03.2005 02:00:00,126456
07.03.2005 03:00:00,118909
07.03.2005 04:00:00,115968
07.03.2005 05:00:00,121044
07.03.2005 06:00:00,133986
07.03.2005 07:00:00,167631
07.03.2005 08:00:00,213720
07.03.2005 09:00:00,253840
07.03.2005 10:00:00,273531
07.03.2005 11:00:00,271374
07.03.2005 12:00:00,262495
07.03.2005 13:00:00,248561
07.03.2005 14:00:00,238652
07.03.2005 15:00:00,231563
07.03.2005 16:00:00,226259
07.03.2005 17:00:00,224893
07.03.2005 18:00:00,230040
07.03.2005 19:00:00,235620
07.03.2005 20:00:00,237548
07.03.2005 21:00:00,236768
07.03.2005 22:00:00,222981
07.03.2005 23:00:00,219383
08.03.2005 00:00:00,180716
08.03.2005 01:00:00,148089
08.03.2005 02:00:00,127505
08.03.2005 03:00:00,119092
08.03.2005 04:00:00,115799
08.03.2005 05:00:00,119936
08.03.2005 06:00:00,133571
08.03.2005 07:00:00,167795
08.03.2005 08:00:00,211895
08.03.2005 09:00:00,258171
08.03.2005 10:00:00,277670
08.03.2005 11:00:00,276056
08.03.2005 12:00:00,266430
08.03.2005 13:00:00,250312
08.03.2005 14:00:00,242280
08.03.2005 15:00:00,227804
08.03.2005 16:00:00,222744
08.03.2005 17:00:00,226302
08.03.2005 18:00:00,234904
08.03.2005 19:00:00,243480
08.03.2005 20:00:00,254526
08.03.2005 21:00:00,257609
08.03.2005 22:00:00,240356
08.03.2005 23:00:00,217371
09.03.2005 00:00:00,175473
09.03.2005 01:00:00,139800
09.03.2005 02:00:00,123250
09.03.2005 03:00:00,115791
09.03.2005 04:00:00,115145
09.03.2005 05:00:00,132962
09.03.2005 06:00:00,193470
09.03.2005 07:00:00,256530
09.03.2005 08:00:00,254033
09.03.2005 09:00:00,244826
09.03.2005 10:00:00,238118
09.03.2005 11:00:00,231564
09.03.2005 12:00:00,224224
09.03.2005 13:00:00,221291
09.03.2005 14:00:00,216368
09.03.2005 15:00:00,213101
09.03.2005 16:00:00,210403
09.03.2005 17:00:00,211802
09.03.2005 18:00:00,219229
09.03.2005 19:00:00,231522
09.03.2005 20:00:00,262746
09.03.2005 21:00:00,262481
09.03.2005 22:00:00,249596
09.03.2005 23:00:00,219771
10.03.2005 00:00:00,166554
10.03.2005 01:00:00,133657
10.03.2005 02:00:00,121419
10.03.2005 03:00:00,115562
10.03.2005 04:00:00,116413
10.03.2005 05:00:00,133298
10.03.2005 06:00:00,189075
10.03.2005 07:00:00,254633
10.03.2005 08:00:00,253323
10.03.2005 09:00:00,242904
10.03.2005 10:00:00,230920
10.03.2005 11:00:00,224468
10.03.2005 12:00:00,221417
10.03.2005 13:00:00,216622
10.03.2005 14:00:00,213537
10.03.2005 15:00:00,209965
10.03.2005 16:00:00,210297
10.03.2005 17:00:00,212476
10.03.2005 18:00:00,219541
10.03.2005 19:00:00,230250
10.03.2005 20:00:00,265050
10.03.2005 21:00:00,264869
10.03.2005 22:00:00,251970
10.03.2005 23:00:00,222593
11.03.2005 00:00:00,169838
11.03.2005 01:00:00,136048
11.03.2005 02:00:00,121759
11.03.2005 03:00:00,116003
11.03.2005 04:00:00,115907
11.03.2005 05:00:00,132080
11.03.2005 06:00:00,190026
11.03.2005 07:00:00,260752
11.03.2005 08:00:00,258007
11.03.2005 09:00:00,247854
11.03.2005 10:00:00,238489
